X,id,idLink,region,site,LandUse,SoilOrder,Year,pH,totalC,totalN,AMN,OlsenP_LR,OlsenP_Hills,bulkDensity,macroporosity-m05,macroporosity-m10,macroporositymin,macroporositymax,soillanduse,pHmin,pHmax,OlsenPmin,OlsenPmax,bulkDensitymin,bulkDensitymax,AMNmin,TotalNmin,TotalNmax,TotalCmin,OlsenP,macroporosity,meets_pH,meets_bulkDensity,meets_macroporosity,meets_OlsenP,meets_totalC,meets_totalN,meets_AMN,meets_organicR,meets_physicalS
300,400,400,Bay of Plenty,Bay of Plenty/400,Crop_Hort,Recent,1999,6.01,10.285,0.742,44,57.541,,0.797,28.7,31.133,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,57.541,31.133,within,within,above,above,within,within,within,within,above
301,410,400,Bay of Plenty,Bay of Plenty/400,Crop_Hort,Recent,2015,5.7,2.6,0.28,40,,39,1.06,6.4,8.2,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,39,8.2,within,within,below,within,within,within,within,within,below
302,401,401,Bay of Plenty,Bay of Plenty/401,Crop_Hort,Gley,1999,5.83,2.955,0.216,36,28.668,,1.081,5.2,8.5,10,30,Gley/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,28.668,8.5,within,within,below,within,within,within,within,within,below
303,407,401,Bay of Plenty,Bay of Plenty/401,Crop_Hort,Gley,2015,7.9,6,0.31,84,,27,0.753,33.333,37.6,10,30,Gley/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,27,37.6,above,within,above,within,within,within,within,within,above
304,408,408,Bay of Plenty,Bay of Plenty/408,Drystock,Podzol,2000,5.21,8.302,0.621,214,5.714,,0.56,22.2,26.167,10,30,Podzol/Drystock,5,6.6,5,25,0.6,1.4,50,0.25,0.7,2.5,5.714,26.167,within,below,within,within,within,within,within,within,below
305,415,408,Bay of Plenty,Bay of Plenty/408,Drystock,Podzol,2015,5.4,12,0.91,196,,4,0.617,20.367,25.767,10,30,Podzol/Drystock,5,6.6,5,25,0.6,1.4,50,0.25,0.7,2.5,4,25.767,within,within,within,below,within,above,within,above,within
306,428,428,Bay of Plenty,Bay of Plenty/428,Crop_Hort,Recent,2015,5.3,4.3,0.31,73,,87,1.01,18.6,21.2,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,87,21.2,within,within,within,above,within,within,within,within,within
307,432,432,Canterbury,Canterbury/432,Crop_Hort,Brown,2017,6.1,3.3,0.32,115,18,,1.3,,6,10,30,Brown/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,18,6,within,within,below,below,within,within,within,within,below
308,468,432,Canterbury,Canterbury/432,Crop_Hort,Brown,1999,5.4,3.8,0.31,59,23,,0.9,,28,10,30,Brown/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,23,28,within,within,within,within,within,within,within,within,within
309,480,432,Canterbury,Canterbury/432,Crop_Hort,Brown,2008,5.5,3.5,0.34,107,19,,1.2,,11,10,30,Brown/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,19,11,within,within,within,below,within,within,within,within,within
310,433,433,Canterbury,Canterbury/433,Drystock,Brown,2014,5,6.7,0.52,134,32,,0.8,,,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,32,,within,within,,within,within,within,within,within,
311,463,433,Canterbury,Canterbury/433,Drystock,Brown,2004,5.2,6,0.45,102,29,,0.7,,,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,29,,within,within,,within,within,within,within,within,
312,436,436,Canterbury,Canterbury/436,Drystock,Brown,2014,5.8,4.8,0.38,74,54,,1.3,,8,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,54,8,within,within,below,above,within,within,within,within,below
313,475,436,Canterbury,Canterbury/436,Drystock,Brown,2005,6,4,0.3,86,29,,1.4,,8,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,29,8,within,within,below,within,within,within,within,within,below
314,438,438,Canterbury,Canterbury/438,Drystock,Brown,2014,5.2,6.2,0.53,184,31,,0.7,,,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,31,,within,within,,within,within,within,within,within,
315,452,438,Canterbury,Canterbury/438,Drystock,Brown,2004,5.4,5.1,0.41,123,30,,0.8,,,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,30,,within,within,,within,within,within,within,within,
316,439,439,Canterbury,Canterbury/439,Crop_Hort,Brown,2015,6.4,2.3,0.24,54,20,,1.5,,10,10,30,Brown/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,20,10,within,above,within,within,below,within,within,below,above
317,490,439,Canterbury,Canterbury/439,Crop_Hort,Brown,2006,6,2.7,0.27,70,20,,1.3,,18,10,30,Brown/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,20,18,within,within,within,within,within,within,within,within,within
318,441,441,Canterbury,Canterbury/441,Drystock,Brown,2015,5.6,7,0.54,149,55,,1.2,,8,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,55,8,within,within,below,above,within,within,within,within,below
319,442,442,Canterbury,Canterbury/442,Drystock,Brown,2015,6.1,3.9,0.38,94,37,,1.1,,18,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,37,18,within,within,within,within,within,within,within,within,within
320,488,442,Canterbury,Canterbury/442,Drystock,Brown,2006,5.7,4.1,0.37,117,26,,1.1,,16,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,26,16,within,within,within,within,within,within,within,within,within
321,444,444,Canterbury,Canterbury/444,Dairy,Brown,2015,5.8,4.7,0.46,206,59,,1.2,,14,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,59,14,within,within,within,above,within,within,within,within,within
322,486,444,Canterbury,Canterbury/444,Dairy,Brown,2006,5.7,4.1,0.37,127,48,,1.1,,12,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,48,12,within,within,within,above,within,within,within,within,within
323,445,445,Canterbury,Canterbury/445,Dairy,Brown,2017,5.5,3.5,0.35,168,23,,1.4,,8,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,23,8,within,within,below,within,within,within,within,within,below
324,466,445,Canterbury,Canterbury/445,Dairy,Brown,1999,6.2,3.8,0.31,88,41,,1.1,,5,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,41,5,within,within,below,within,within,within,within,within,below
325,472,445,Canterbury,Canterbury/445,Dairy,Brown,2008,5.8,2.9,0.27,112,32,,1.4,,8,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,32,8,within,within,below,within,within,within,within,within,below
326,446,446,Canterbury,Canterbury/446,Drystock,Brown,2017,5.6,4.6,0.45,195,19,,1.1,,13,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,19,13,within,within,within,within,within,within,within,within,within
327,467,446,Canterbury,Canterbury/446,Drystock,Brown,1999,6.1,3.9,0.31,89,16,,1.1,,16,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,16,16,within,within,within,within,within,within,within,within,within
328,481,446,Canterbury,Canterbury/446,Drystock,Brown,2008,5.8,4.1,0.38,145,18,,1.2,,11,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,18,11,within,within,within,within,within,within,within,within,within
329,447,447,Canterbury,Canterbury/447,Drystock,Brown,2017,6,4.2,0.23,69,18,,1.1,,26,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,18,26,within,within,within,within,within,below,within,below,within
330,484,447,Canterbury,Canterbury/447,Drystock,Brown,2008,6.2,3.2,0.15,45,36,,1.3,,22,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,36,22,within,within,within,within,within,below,below,below,within
331,448,448,Canterbury,Canterbury/448,Drystock,Brown,2017,6.6,3,0.19,66,17,,1.2,,16,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,17,16,within,within,within,within,within,below,within,below,within
332,465,448,Canterbury,Canterbury/448,Forestry,Brown,1999,5.1,4.1,0.17,40,7,,0.9,,37,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,7,37,within,within,above,within,within,within,within,within,above
333,449,449,Canterbury,Canterbury/449,Drystock,Brown,2014,5.2,3.5,0.29,84,8,,1.3,,11,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,8,11,within,within,within,below,within,within,within,within,within
334,491,449,Canterbury,Canterbury/449,Drystock,Brown,2005,5.5,2.9,0.23,39,6,,1.3,,13,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,6,13,within,within,within,below,within,below,below,below,within
335,450,450,Canterbury,Canterbury/450,Drystock,Brown,2014,5.6,3.7,0.27,46,10,,1.1,,19,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,10,19,within,within,within,below,within,within,below,below,within
336,457,450,Canterbury,Canterbury/450,Drystock,Brown,2005,5.4,3.5,0.28,42,9,,1,,30,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,9,30,within,within,within,below,within,within,below,below,within
337,451,451,Canterbury,Canterbury/451,Dairy,Brown,2015,5.9,8.2,0.78,244,45,,0.7,,33,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,45,33,within,within,above,within,within,above,within,above,above
338,487,451,Canterbury,Canterbury/451,Drystock,Brown,2006,6.4,7.9,0.71,213,27,,0.9,,29,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,27,29,within,within,within,within,within,above,within,above,within
339,458,458,Canterbury,Canterbury/458,Drystock,Brown,2005,5.2,3.7,0.26,69,10,,0.9,,26,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,10,26,within,within,within,below,within,within,within,within,within
340,469,458,Canterbury,Canterbury/458,Drystock,Brown,2014,5.4,4,0.26,73,13,,0.9,,21,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,13,21,within,within,within,below,within,within,within,within,within
341,459,459,Canterbury,Canterbury/459,Drystock,Brown,2005,5.6,4.2,0.32,104,21,,0.9,,15,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,21,15,within,within,within,within,within,within,within,within,within
342,479,459,Canterbury,Canterbury/459,Drystock,Brown,2014,4.9,5.1,0.41,135,12,,1.1,,13,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,12,13,below,within,within,below,within,within,within,within,within
343,461,461,Canterbury,Canterbury/461,Forestry,Brown,2004,4.9,3.4,0.2,48,9,,1.1,,,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,9,,within,within,,within,within,within,within,within,
344,478,461,Canterbury,Canterbury/461,Forestry,Brown,2013,4.7,3.9,0.19,29,17,,0.9,,,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,17,,within,within,,within,within,within,within,within,
345,470,470,Canterbury,Canterbury/470,Forestry,Brown,2015,5.6,6,0.24,47,27,,0.8,,41,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,27,41,within,within,above,within,within,within,within,within,above
346,485,470,Canterbury,Canterbury/470,Forestry,Brown,2006,5.5,5.4,0.2,25,18,,0.8,,45,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,18,45,within,within,above,within,within,within,within,within,above
347,471,471,Canterbury,Canterbury/471,Forestry,Brown,2005,4.5,2.6,0.19,54,3,,1.1,,15,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,3,15,within,within,within,below,within,within,within,within,within
348,473,471,Canterbury,Canterbury/471,Forestry,Brown,2014,5.5,2.5,0.18,57,22,,1.2,,11,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,22,11,within,within,within,within,within,within,within,within,within
349,474,474,Canterbury,Canterbury/474,Drystock,Brown,2004,5.5,5.4,0.38,73,23,,0.8,,,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,23,,within,within,,within,within,within,within,within,
350,489,474,Canterbury,Canterbury/474,Drystock,Brown,2013,5.4,5.2,0.37,77,22,,0.8,,,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,22,,within,within,,within,within,within,within,within,
351,492,492,Hawke's Bay,Hawke's Bay/492,Drystock,Pallic,2014,6.2,2.9,0.28,103,,9,1.218,13.33,15.603,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,9,15.603,within,within,within,below,within,within,within,within,within
352,493,493,Hawke's Bay,Hawke's Bay/493,Crop_Hort,Brown,2014,5.7,5.6,0.57,85,,56,1.017,14.04,16.683,10,30,Brown/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,56,16.683,within,within,within,above,within,within,within,within,within
353,494,494,Hawke's Bay,Hawke's Bay/494,Crop_Hort,Organic,2014,6.9,8.2,0.76,162,,61,0.773,5.823,8.4,10,30,Organic/Crop_Hort,4.5,7.6,20,40,0.2,1,20,,,,61,8.4,within,within,below,above,within,within,within,within,below
354,495,495,Hawke's Bay,Hawke's Bay/495,Crop_Hort,Organic,2014,7.4,22,1.93,237,,60,0.572,13.92,16.28,10,30,Organic/Crop_Hort,4.5,7.6,20,40,0.2,1,20,,,,60,16.28,within,within,within,above,within,within,within,within,within
355,496,496,Hawke's Bay,Hawke's Bay/496,Crop_Hort,Gley,2014,7.3,4.6,0.43,106,,40,1.262,6.087,7.941,10,30,Gley/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,40,7.941,within,within,below,within,within,within,within,within,below
356,497,497,Hawke's Bay,Hawke's Bay/497,Crop_Hort,Gley,2014,4.9,2.2,0.23,39,,36,1.221,14.446,16.124,10,30,Gley/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,36,16.124,below,within,within,within,below,within,within,below,within
357,499,499,Hawke's Bay,Hawke's Bay/499,Crop_Hort,Pallic,2014,5.8,4.9,0.44,110,,30,1.119,15.537,17.907,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,30,17.907,within,within,within,within,within,within,within,within,within
358,500,500,Hawke's Bay,Hawke's Bay/500,Crop_Hort,Recent,2014,7.6,1.6,0.18,42,,58,1.263,18.083,21.321,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,58,21.321,within,within,within,above,below,within,within,below,within
359,501,501,Hawke's Bay,Hawke's Bay/501,Drystock,Organic,2014,6.2,7.3,0.59,124,,33,0.912,13.475,14.686,10,30,Organic/Drystock,4.5,7,20,40,0.2,1,50,0.25,0.7,,33,14.686,within,within,within,within,within,within,within,within,within
360,502,502,Hawke's Bay,Hawke's Bay/502,Crop_Hort,Recent,2015,6.6,3,0.3,62,,72,1.19,9.802,11.272,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,72,11.272,within,within,within,above,within,within,within,within,within
361,503,503,Hawke's Bay,Hawke's Bay/503,Crop_Hort,Recent,2015,6.6,3.8,0.39,111,,39,1.18,10.752,12.262,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,39,12.262,within,within,within,within,within,within,within,within,within
362,504,504,Hawke's Bay,Hawke's Bay/504,Crop_Hort,Recent,2015,6,2.2,0.23,46,,25,1.33,11.851,13.699,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,25,13.699,within,within,within,within,within,within,within,within,within
363,505,505,Hawke's Bay,Hawke's Bay/505,Crop_Hort,Recent,2015,6.3,2.8,0.3,77,,14,1.31,14.17,15.683,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,14,15.683,within,within,within,below,within,within,within,within,within
364,506,506,Hawke's Bay,Hawke's Bay/506,Crop_Hort,Recent,2015,5.8,2.3,0.25,65,,70,1.42,11.288,14.355,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,70,14.355,within,above,within,above,within,within,within,within,above
365,507,507,Hawke's Bay,Hawke's Bay/507,Crop_Hort,Recent,2015,6.5,2.2,0.21,60,,15,1.31,15.663,18.859,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,15,18.859,within,within,within,below,within,within,within,within,within
366,508,508,Hawke's Bay,Hawke's Bay/508,Crop_Hort,Recent,2015,6.7,3.2,0.32,60,,21,1.13,10.371,12.027,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,21,12.027,within,within,within,within,within,within,within,within,within
367,509,509,Hawke's Bay,Hawke's Bay/509,Crop_Hort,Recent,2015,7,2.5,0.26,56,,35,1.25,10.933,12.728,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,35,12.728,within,within,within,within,within,within,within,within,within
368,510,510,Hawke's Bay,Hawke's Bay/510,Crop_Hort,Recent,2015,6.7,2.3,0.25,68,,76,1.33,9.686,11.621,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,76,11.621,within,within,within,above,within,within,within,within,within
369,511,511,Hawke's Bay,Hawke's Bay/511,Crop_Hort,Gley,2014,6.3,1.6,0.2,23,,47,1.378,13.709,15.883,10,30,Gley/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,47,15.883,within,within,within,above,below,within,within,below,within
370,512,512,Hawke's Bay,Hawke's Bay/512,Drystock,Gley,2011,5.6,3.3,0.32,166,,11,1.125,8.759,10.939,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,11,10.939,within,within,within,below,within,within,within,within,within
371,513,513,Hawke's Bay,Hawke's Bay/513,Crop_Hort,Recent,2015,6.8,4.5,0.42,122,,10,1.17,9.124,10.148,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,10,10.148,within,within,within,below,within,within,within,within,within
372,514,514,Hawke's Bay,Hawke's Bay/514,Drystock,Pumice,2011,5.6,4.8,0.44,130,,6,0.879,14.912,19.701,10,30,Pumice/Drystock,5,6.6,20,50,0.6,1.4,50,0.25,0.7,2,6,19.701,within,within,within,below,within,within,within,within,within
373,515,515,Hawke's Bay,Hawke's Bay/515,Crop_Hort,Recent,2015,6.3,2,0.24,63,,112,1.27,13.252,15.067,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,112,15.067,within,within,within,above,within,within,within,within,within
374,516,516,Hawke's Bay,Hawke's Bay/516,Drystock,Pallic,2011,5.8,6.8,0.64,398,,21,1.116,6.021,7.057,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,21,7.057,within,within,below,within,within,within,within,within,below
375,517,517,Hawke's Bay,Hawke's Bay/517,Drystock,Brown,2011,5.6,4,0.35,113,,6,1.2,12.575,16.131,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,6,16.131,within,within,within,below,within,within,within,within,within
376,518,518,Hawke's Bay,Hawke's Bay/518,Drystock,Pallic,2011,5.7,3.4,0.35,106,,29,1.35,9.963,11.478,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,29,11.478,within,within,within,within,within,within,within,within,within
377,519,519,Hawke's Bay,Hawke's Bay/519,Drystock,Pallic,2011,5.5,5.4,0.48,123,,10,1.026,17.221,19.176,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,10,19.176,within,within,within,below,within,within,within,within,within
378,520,520,Hawke's Bay,Hawke's Bay/520,Drystock,Brown,2011,5.6,5.4,0.51,296,,30,1.104,9.013,10.987,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,30,10.987,within,within,within,within,within,within,within,within,within
379,521,521,Hawke's Bay,Hawke's Bay/521,Drystock,Gley,2011,6.6,5.6,0.59,159,,42,1.119,12.677,15.047,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,42,15.047,within,within,within,within,within,within,within,within,within
380,522,522,Hawke's Bay,Hawke's Bay/522,Drystock,Pallic,2011,6,4.9,0.49,266,,23,1.18,5.641,7.298,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,23,7.298,within,within,below,within,within,within,within,within,below
381,523,523,Hawke's Bay,Hawke's Bay/523,Drystock,Brown,2011,5.9,9.6,0.92,319,,27,0.797,15.302,18.584,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,27,18.584,within,within,within,within,within,above,within,above,within
382,524,524,Hawke's Bay,Hawke's Bay/524,Drystock,Pallic,2011,5.4,3.7,0.36,116,,15,1.113,14.833,17.398,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,15,17.398,within,within,within,within,within,within,within,within,within
383,525,525,Hawke's Bay,Hawke's Bay/525,Drystock,Pumice,2011,5.7,8.8,0.77,214,,6,0.63,16.707,22.322,10,30,Pumice/Drystock,5,6.6,20,50,0.6,1.4,50,0.25,0.7,2,6,22.322,within,within,within,below,within,above,within,above,within
384,526,526,Hawke's Bay,Hawke's Bay/526,Drystock,Recent,2014,6.1,2.7,0.3,67,,72,1.336,9.723,10.813,10,30,Recent/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,72,10.813,within,within,within,above,within,within,within,within,within
385,527,527,Hawke's Bay,Hawke's Bay/527,Drystock,Gley,2011,5.9,1.9,0.23,122,,27,1.294,3.371,4.558,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,27,4.558,within,within,below,within,below,below,within,below,below
386,528,528,Hawke's Bay,Hawke's Bay/528,Drystock,Pallic,2011,5.6,3.7,0.37,158,,13,0.985,13.007,15.975,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,13,15.975,within,within,within,below,within,within,within,within,within
387,529,529,Hawke's Bay,Hawke's Bay/529,Drystock,Pumice,2011,5.5,3.9,0.37,112,,15,0.98,8.504,12.312,10,30,Pumice/Drystock,5,6.6,20,50,0.6,1.4,50,0.25,0.7,2,15,12.312,within,within,within,below,within,within,within,within,within
388,530,530,Hawke's Bay,Hawke's Bay/530,Drystock,Allophanic,2011,6,4.2,0.44,91,,13,1.146,12.463,15.461,10,30,Allophanic/Drystock,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,13,15.461,within,within,within,below,within,within,within,within,within
389,531,531,Hawke's Bay,Hawke's Bay/531,Drystock,Brown,2011,5.9,4.1,0.4,117,,22,1.188,15.218,19.348,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,22,19.348,within,within,within,within,within,within,within,within,within
390,532,532,Hawke's Bay,Hawke's Bay/532,Drystock,Melanic,2011,6.6,7.4,0.8,270,,42,0.974,10.483,13.658,10,30,Melanic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,42,13.658,within,within,within,within,within,above,within,above,within
391,533,533,Hawke's Bay,Hawke's Bay/533,Crop_Hort,Gley,2014,5.5,3.1,0.35,91,,44,1.115,18.81,21.665,10,30,Gley/Crop_Hort,5,7.6,20,45,0.6,1.4,20,,,2.5,44,21.665,within,within,within,within,within,within,within,within,within
392,534,534,Hawke's Bay,Hawke's Bay/534,Crop_Hort,Recent,2014,6.3,3,0.3,83,,43,1.232,11.524,12.99,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,43,12.99,within,within,within,within,within,within,within,within,within
393,535,535,Hawke's Bay,Hawke's Bay/535,Drystock,Pallic,2014,6,3,0.35,104,,32,1.321,9.332,10.251,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,32,10.251,within,within,within,within,within,within,within,within,within
394,536,536,Hawke's Bay,Hawke's Bay/536,Drystock,Pumice,2011,6,7.3,0.63,138,,5,0.748,14.793,19.88,10,30,Pumice/Drystock,5,6.6,20,50,0.6,1.4,50,0.25,0.7,2,5,19.88,within,within,within,below,within,within,within,within,within
395,537,537,Hawke's Bay,Hawke's Bay/537,Drystock,Brown,2016,5.6,3.9,0.3,88,,14,1.133,16.172,21.279,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,14,21.279,within,within,within,below,within,within,within,within,within
396,538,538,Hawke's Bay,Hawke's Bay/538,Forestry,Pumice,2015,6.1,6.5,0.3,86,,3,0.497,38.203,44.296,8,30,Pumice/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2,3,44.296,within,below,above,below,within,within,within,within,mix
397,539,539,Hawke's Bay,Hawke's Bay/539,Crop_Hort,Organic,2001,5.05,3.171,0.32,63,41,,1.05,22,,10,30,Organic/Crop_Hort,4.5,7.6,20,40,0.2,1,20,,,,41,,within,above,,above,within,within,within,within,
398,540,540,Hawke's Bay,Hawke's Bay/540,Crop_Hort,Recent,2001,6.03,2.303,0.21,47,24,,1.19,19.3,,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,24,,within,within,,within,within,within,within,within,
399,541,541,Hawke's Bay,Hawke's Bay/541,Drystock,Gley,2016,6.3,5.1,0.49,194,,21,1.117,7.449,10.631,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,21,10.631,within,within,within,within,within,within,within,within,within
400,542,542,Hawke's Bay,Hawke's Bay/542,Drystock,Brown,2016,5.7,5,0.44,201,,25,1.042,11.121,13.815,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,25,13.815,within,within,within,within,within,within,within,within,within
